C3,34,11,14.641545908081596,6.75,43.5,40.0,7.437214166915634,12.487761805730672,-3.5127684168774334,110.79074916536776
C2,31,17,15.049388412484983,15.75,43.0,44.0,7.437214166915634,9.487761805730672,5.487231583122567,115.29074916536776
C3,31,13,14.417232530659735,11.5,43.0,28.5,6.437214166915634,9.487761805730672,4.487231583122567,120.79074916536776
C4,33,11,11.460374373735178,7.25,34.0,25.0,-2.5627858330843654,9.487761805730672,5.487231583122567,96.29074916536776
C3,37,13,13.611743584463044,8.75,39.0,27.0,6.437214166915634,13.487761805730672,5.487231583122567,113.29074916536776
C4,37,15,11.87841294074865,5.75,36.0,28.0,3.9372141669156346,11.487761805730672,5.487231583122567,81.29074916536776
C4,36,14,11.592923187666278,9.0,38.5,18.5,-1.0627858330843654,9.487761805730672,2.4872315831225666,76.79074916536776
C5,37,13,13.611743584463044,5.25,22.5,3.0,-1.5627858330843654,9.487761805730672,2.4872315831225666,52.79074916536776
C6,34,13,6.810969823536564,3.5,1.0,4.0,-2.5627858330843654,12.487761805730672,-3.5127684168774334,69.29074916536776
C3,37,16,14.08076246452694,8.0,38.5,35.0,6.437214166915634,13.487761805730672,4.487231583122567,121.99074916536776
C2,34,21,14.906643535943797,11.75,38.0,29.0,-0.5627858330843654,12.487761805730672,3.4872315831225666,122.29074916536776
C2,36,19,14.702722283742105,8.0,41.0,22.0,7.437214166915634,18.48776180573067,3.4872315831225666,129.79074916536774
C3,34,11,14.386644342829479,7.75,37.0,33.0,7.437214166915634,9.487761805730672,4.487231583122567,119.79074916536776
C4,37,24,15.069780537705153,6.5,44.5,16.0,7.437214166915634,9.487761805730672,-3.5127684168774334,69.29074916536776
C4,38,12,2.8752896560438788,8.5,43.0,31.0,-2.5627858330843654,9.487761805730672,-3.5127684168774334,81.79074916536776
C4,37,18,13.122332579178979,8.75,35.0,15.0,2.4372141669156346,10.487761805730672,6.487231583122567,89.29074916536776
C2,37,13,13.40782233226135,13.5,39.0,35.5,3.4372141669156346,11.487761805730672,4.487231583122567,109.29074916536776
C2,36,23,14.886251410723629,14.5,47.0,42.0,5.437214166915634,9.487761805730672,6.487231583122567,134.79074916536774
C2,36,13,15.243113602076592,13.5,48.5,42.0,7.437214166915634,19.48776180573067,5.487231583122567,125.79074916536776
C3,39,13,13.611743584463044,7.75,46.5,21.0,7.437214166915634,10.487761805730672,4.487231583122567,97.29074916536776
C2,36,15,14.508997094150496,13.0,48.0,34.0,6.937214166915634,19.48776180573067,5.487231583122567,137.79074916536774
C5,36,14,9.67606341697036,5.0,26.0,8.0,-2.5627858330843654,10.487761805730672,0.48723158312256665,67.79074916536776
C3,38,17,14.019586088866431,13.5,46.0,23.0,1.4372141669156346,10.487761805730672,5.487231583122567,96.79074916536776
C3,36,20,14.264291591508464,10.75,39.0,19.5,7.437214166915634,12.487761805730672,5.487231583122567,101.79074916536776
C4,32,17,14.274487654118548,8.5,30.5,29.5,4.437214166915634,10.487761805730672,1.4872315831225666,88.29074916536776
C3,34,20,14.927035661163968,14.25,43.0,23.0,7.437214166915634,13.487761805730672,-3.5127684168774334,95.29074916536776
C2,32,23,14.36625221760931,12.25,46.0,30.0,-2.5627858330843654,14.487761805730672,6.487231583122567,130.29074916536774
C4,36,25,12.337235758202459,6.75,24.0,13.0,-0.5627858330843654,13.487761805730672,4.487231583122567,75.29074916536776
C3,36,21,15.294093915127016,5.75,43.0,25.5,5.437214166915634,12.487761805730672,-2.5127684168774334,101.29074916536776
C5,38,16,11.929393253799072,6.75,22.0,10.0,-2.5627858330843654,10.487761805730672,-3.5127684168774334,67.29074916536776
C4,34,25,12.632921573894915,7.0,30.0,21.0,1.4372141669156346,10.487761805730672,4.487231583122567,95.29074916536776
