BR_Madhubani,BR_Sitamarhi
KL_Malappuram,KL_Palakkad
BR_Saharsa,BR_Supaul
KA_Bidar,MH_Latur
TN_Namakkal,TN_Salem
JH_Chatra,JH_Latehar
AR_Anjaw,AR_Changlang
UP_Jhansi,UP_Mahoba
OR_Kalahandi,OR_Nabarangapur
UP_Gorakhpur,UP_Siddharthnagar
HP_Kullu,HP_Shimla
GJ_Tapi,MH_Nandurbar
MH_Dhule,MH_Nashik
CT_Bametara,CT_Mungeli
BR_Buxar,BR_Rohtas
KA_Gadag,KA_Haveri
MH_Dhule,MH_Nandurbar
GJ_Amreli,GJ_Rajkot
NL_Kiphire,NL_Zunheboto
HR_Kaithal,HR_Karnal
HR_Sirsa,PB_Bathinda
PB_Fazilka,PB_Ferozepur
UP_Hathras,UP_Kasganj
TN_Madurai,TN_Tiruchirappalli
MP_Jabalpur,MP_Umaria
MH_Nanded,MH_Yavatmal
MP_Harda,MP_Khandwa
BR_Begusarai,BR_Patna
UP_Lucknow,UP_Sitapur
MP_Jhabua,MP_Ratlam
UP_Bareilly,UP_Budaun
MH_Jalgaon,MH_Jalna
JH_Dhanbad,JH_Giridih
PB_Gurdaspur,PB_Kapurthala
HR_Jhajjar,HR_Rohtak
UT_Dehradun,UT_Uttarkashi
MP_Dhar,MP_Khargone
MP_Datia,UP_Jhansi
RJ_Banswara,RJ_Pratapgarh
HR_Nuh,RJ_Alwar
UP_Fatehpur,UP_Pratapgarh
BR_Nalanda,BR_Patna
UP_Chandauli,UP_Mirzapur
HR_Mahendragarh,HR_Rewari
OR_Jajpur,OR_Kendrapara
RJ_Barmer,RJ_Jaisalmer
GJ_Navsari,MH_Nashik
MP_Morena,MP_Shivpuri
UP_Firozabad,UP_Mainpuri
GJ_Kheda,GJ_Mahisagar
UP_Amroha,UP_Meerut
TN_Tiruvannamalai,TN_Vellore
MP_Burhanpur,MP_Khandwa
JK_Baramulla,JK_Budgam
UP_Muzaffarnagar,UP_Shamli
RJ_Bundi,RJ_Chittorgarh
UP_Bhadohi,UP_Mirzapur
AP_Anantapur,AP_Chittoor
OR_Balasore,OR_Mayurbhanj
TN_Karur,TN_Tiruppur
UP_Bareilly,UP_Rampur
JK_Kulgam,JK_Ramban
BR_Arwal,BR_Rohtas
BR_Muzaffarpur,BR_Saran
BR_Darbhanga,BR_Saharsa
NL_Kohima,NL_Wokha
TN_Nagapattinam,TN_Thiruvarur
UP_Bhadohi,UP_Jaunpur
JK_Jammu,JK_Reasi
DL_Delhi,HR_Jhajjar
BR_Saharsa,BR_Samastipur
GJ_Botad,GJ_Rajkot
OR_Khordha,OR_Nayagarh
MH_Osmanabad,MH_Solapur
JH_Pakur,WB_Murshidabad
GJ_Mehsana,GJ_Sabarkantha
MP_Betul,MP_Harda
MP_Jabalpur,MP_Narsinghpur
OR_Boudh,OR_Nayagarh
UP_Bahraich,UP_Shrawasti
BR_Khagaria,BR_Madhepura
UP_Budaun,UP_Farrukhabad
MZ_Aizawl,MZ_Lunglei
